order_id,fk_buyer_id,fk_depot_id,sales_order_status,creation_time
138297,53788,1,Rejected,2021-07-30 11:08:05.0
138300,52032,8,Rejected,2021-07-30 11:09:28.0
138303,20932,1,Rejected,2021-07-30 11:10:00.0
138306,52032,8,Rejected,2021-07-30 11:11:30.0
138309,22648,1,Shipped,2021-07-30 11:14:38.0
138312,90268,2,Rejected,2021-07-30 11:15:37.0
138315,27196,1,Rejected,2021-07-30 11:16:21.0
138318,44844,1,Shipped,2021-07-30 11:20:34.0
138321,114012,3,Rejected,2021-07-30 11:24:48.0
138324,28732,1,Shipped,2021-07-30 11:26:30.0
138327,98012,2,Shipped,2021-07-30 11:33:40.0
138330,44844,1,Rejected,2021-07-30 11:33:49.0
138333,51048,9,Rejected,2021-07-30 11:38:58.0
138336,68432,3,Shipped,2021-07-30 11:39:06.0
138339,43844,9,Rejected,2021-07-30 11:39:55.0
138342,48564,1,Shipped,2021-07-30 11:42:28.0
138345,99076,3,Rejected,2021-07-30 11:43:24.0
138348,18760,1,Rejected,2021-07-30 11:58:42.0
138351,49248,9,Rejected,2021-07-30 12:07:41.0
138354,49248,9,Shipped,2021-07-30 12:08:22.0
138357,118052,1,Rejected,2021-07-30 12:10:04.0
138360,100144,9,Shipped,2021-07-30 12:12:16.0
138363,3436,1,Shipped,2021-07-30 12:16:47.0
138366,115068,1,Rejected,2021-07-30 12:18:11.0
138369,38696,1,Rejected,2021-07-30 12:20:45.0
138372,107044,1,Rejected,2021-07-30 12:23:10.0
138375,1088,1,Shipped,2021-07-30 12:30:16.0
138378,30856,1,Shipped,2021-07-30 12:41:08.0
138381,93852,4,Rejected,2021-07-30 12:45:28.0
138384,47808,5,Rejected,2021-07-30 12:49:54.0
138387,45936,9,Shipped,2021-07-30 12:52:40.0
138390,52408,1,Shipped,2021-07-30 12:54:42.0
138393,30844,1,Rejected,2021-07-30 13:00:08.0
138396,107044,1,Shipped,2021-07-30 13:02:22.0
138399,50136,1,Shipped,2021-07-30 13:16:21.0
138402,47808,5,Rejected,2021-07-30 13:20:16.0
138405,47808,5,Shipped,2021-07-30 13:21:50.0
138408,28444,1,Shipped,2021-07-30 13:22:03.0
138411,94716,3,Rejected,2021-07-30 13:23:11.0
138414,64016,2,Shipped,2021-07-30 13:23:55.0
138417,36016,1,Rejected,2021-07-30 13:28:03.0
138420,94716,3,Shipped,2021-07-30 13:38:10.0
138423,53968,7,Rejected,2021-07-30 13:52:33.0
138426,76092,1,Rejected,2021-07-30 14:04:00.0
138429,61964,1,Shipped,2021-07-30 14:09:30.0
138432,28656,1,Shipped,2021-07-30 14:13:19.0
138435,19404,1,Shipped,2021-07-30 14:22:28.0
138438,70392,2,Rejected,2021-07-30 14:24:58.0
138441,70392,2,Rejected,2021-07-30 14:26:53.0
138444,52408,1,Shipped,2021-07-30 14:28:23.0
138447,19404,1,Shipped,2021-07-30 14:28:27.0
138450,103448,3,Rejected,2021-07-30 14:30:43.0
138453,117576,3,Rejected,2021-07-30 14:31:58.0
138456,103448,3,Rejected,2021-07-30 14:33:41.0
138459,18632,1,Rejected,2021-07-30 14:35:24.0
138462,18632,1,Rejected,2021-07-30 14:37:57.0
138465,43328,1,Shipped,2021-07-30 14:51:26.0
138468,43328,1,Shipped,2021-07-30 15:14:22.0
138471,100240,9,Rejected,2021-07-30 15:25:04.0
138474,117640,1,Rejected,2021-07-30 15:26:30.0
138477,63340,2,Rejected,2021-07-30 15:33:16.0
138480,66832,3,Rejected,2021-07-30 15:44:48.0
138483,118072,3,Shipped,2021-07-30 15:50:45.0
138486,100588,2,Rejected,2021-07-30 15:58:12.0
138489,117392,3,Rejected,2021-07-30 16:11:39.0
138492,100240,9,Shipped,2021-07-30 16:16:16.0
138495,64172,3,Rejected,2021-07-30 16:18:42.0
138498,117792,1,Rejected,2021-07-30 16:22:59.0
138501,114192,9,Shipped,2021-07-30 16:37:13.0
138504,66832,3,Rejected,2021-07-30 16:44:07.0
138507,76516,8,Rejected,2021-07-30 17:45:38.0
138510,58192,1,Rejected,2021-07-30 18:35:37.0
138513,45296,1,Rejected,2021-07-30 23:08:06.0
138516,45296,1,Rejected,2021-07-30 23:12:30.0
138519,45296,1,Rejected,2021-07-30 23:17:29.0
296733,71616,10,Rejected,2022-07-01 00:22:05.0
296736,83936,2,Shipped,2022-07-01 01:55:50.0
296739,179824,11,Rejected,2022-07-01 01:58:10.0
296742,219672,7,Rejected,2022-07-01 02:05:17.0
296745,179824,11,Rejected,2022-07-01 02:15:42.0
296748,179824,11,Rejected,2022-07-01 02:20:46.0
296751,86340,9,Rejected,2022-07-01 02:21:04.0
296754,209240,1,Shipped,2022-07-01 02:22:43.0
296757,86340,9,Shipped,2022-07-01 02:31:22.0
296760,127792,8,Rejected,2022-07-01 03:23:48.0
296763,207748,8,Shipped,2022-07-01 03:59:31.0
296766,158876,4,Shipped,2022-07-01 04:20:07.0
296769,76624,2,Shipped,2022-07-01 04:21:48.0
296772,57756,8,Shipped,2022-07-01 04:24:53.0
296775,98152,1,Rejected,2022-07-01 04:25:29.0
296778,175996,3,Shipped,2022-07-01 04:34:41.0
296781,213836,2,Shipped,2022-07-01 04:47:42.0
296784,61252,9,Shipped,2022-07-01 04:52:16.0
296787,33976,1,Rejected,2022-07-01 04:58:13.0
296790,184900,4,Rejected,2022-07-01 05:05:43.0
296793,133916,9,Rejected,2022-07-01 05:07:20.0
296796,96496,11,Shipped,2022-07-01 05:12:29.0
296799,133916,9,Rejected,2022-07-01 05:14:55.0
296802,87824,8,Shipped,2022-07-01 05:15:34.0
296805,202572,9,Rejected,2022-07-01 05:19:38.0
296808,135780,3,Rejected,2022-07-01 05:20:50.0
296811,57396,11,Rejected,2022-07-01 05:25:24.0
296814,203504,4,Shipped,2022-07-01 05:27:41.0
296817,55032,8,Rejected,2022-07-01 05:28:18.0
296820,175732,11,Rejected,2022-07-01 05:28:22.0
296823,179364,9,Shipped,2022-07-01 05:30:17.0
296826,214784,1,Shipped,2022-07-01 05:31:05.0
296829,213024,1,Rejected,2022-07-01 05:31:57.0
296832,72044,5,Rejected,2022-07-01 05:38:04.0
296835,213024,1,Rejected,2022-07-01 05:38:59.0
296838,112512,2,Shipped,2022-07-01 05:45:49.0
296841,185252,8,Shipped,2022-07-01 05:53:22.0
296844,98596,4,Shipped,2022-07-01 05:53:54.0
296847,115652,8,Shipped,2022-07-01 05:58:38.0
296850,197132,4,Rejected,2022-07-01 06:00:08.0
296853,211452,3,Rejected,2022-07-01 06:09:55.0
296856,33240,1,Rejected,2022-07-01 06:11:20.0
296859,209984,2,Shipped,2022-07-01 06:12:12.0
296862,42472,5,Shipped,2022-07-01 06:14:08.0
296865,213024,1,Shipped,2022-07-01 06:20:37.0
296868,59464,2,Rejected,2022-07-01 06:20:53.0
296871,211452,3,Rejected,2022-07-01 06:20:53.0
296874,33240,1,Shipped,2022-07-01 06:21:32.0
296877,158056,3,Rejected,2022-07-01 06:22:44.0
296880,151248,9,Shipped,2022-07-01 06:24:54.0
296883,72204,2,Shipped,2022-07-01 06:25:47.0
296886,187352,5,Rejected,2022-07-01 06:28:09.0
296889,209012,2,Shipped,2022-07-01 06:28:49.0
296892,208708,2,Shipped,2022-07-01 06:31:24.0
296895,188760,9,Shipped,2022-07-01 06:39:02.0
296898,196932,8,Shipped,2022-07-01 06:41:58.0
296901,211452,3,Shipped,2022-07-01 06:47:50.0
296904,95588,4,Shipped,2022-07-01 06:59:54.0
296907,70176,4,Rejected,2022-07-01 07:01:06.0
296910,58124,11,Shipped,2022-07-01 07:01:09.0
296913,154804,2,Shipped,2022-07-01 07:06:25.0
296916,158056,3,Rejected,2022-07-01 07:17:29.0
296919,174228,7,Shipped,2022-07-01 07:19:05.0
296922,36620,5,Rejected,2022-07-01 07:19:49.0
296925,214356,4,Shipped,2022-07-01 07:26:00.0
296928,66328,8,Rejected,2022-07-01 07:30:24.0
296931,214356,4,Rejected,2022-07-01 07:30:45.0
296934,98392,2,Rejected,2022-07-01 07:31:15.0
296937,73996,2,Rejected,2022-07-01 07:31:54.0
296940,219840,9,Shipped,2022-07-01 07:33:29.0
296943,144440,11,Rejected,2022-07-01 07:34:59.0
296946,66328,8,Shipped,2022-07-01 07:37:24.0
296949,83592,7,Shipped,2022-07-01 07:43:07.0
296952,152736,11,Shipped,2022-07-01 07:43:10.0
296955,73996,2,Rejected,2022-07-01 07:43:23.0
296958,192944,8,Rejected,2022-07-01 07:43:59.0
296961,106420,9,Rejected,2022-07-01 07:45:45.0
296964,106420,9,Rejected,2022-07-01 07:49:20.0
296967,218324,9,Rejected,2022-07-01 07:55:27.0
296970,154232,2,Shipped,2022-07-01 08:06:46.0
296973,173268,2,Rejected,2022-07-01 08:08:20.0
296976,106088,2,Rejected,2022-07-01 08:13:07.0
296979,106420,9,Shipped,2022-07-01 08:23:00.0
296982,26912,1,Rejected,2022-07-01 08:28:49.0
296985,209388,11,Shipped,2022-07-01 08:36:30.0
296988,147076,2,Rejected,2022-07-01 08:39:52.0
296991,42472,5,Rejected,2022-07-01 08:52:05.0
296994,45616,1,Shipped,2022-07-01 08:53:26.0
296997,161572,11,Shipped,2022-07-01 08:56:00.0
297000,157596,9,Rejected,2022-07-01 08:59:26.0
297003,158524,11,Shipped,2022-07-01 08:59:39.0
297006,211664,2,Rejected,2022-07-01 09:02:27.0
297009,188288,1,Rejected,2022-07-01 09:03:15.0
297012,106420,9,Rejected,2022-07-01 09:05:58.0
297015,173268,2,Shipped,2022-07-01 09:08:29.0
297018,52248,8,Rejected,2022-07-01 09:18:05.0
297021,19256,1,Shipped,2022-07-01 09:21:08.0
297024,207724,3,Rejected,2022-07-01 09:26:45.0
297027,78808,2,Shipped,2022-07-01 09:27:22.0
297030,218084,10,Rejected,2022-07-01 09:31:00.0
297033,219856,3,Shipped,2022-07-01 09:33:55.0
297036,11952,1,Shipped,2022-07-01 09:38:40.0
297039,55240,8,Rejected,2022-07-01 09:39:08.0
297042,204808,10,Shipped,2022-07-01 09:39:41.0
297045,55240,8,Rejected,2022-07-01 09:39:56.0
297048,215360,1,Rejected,2022-07-01 09:42:59.0
297051,48264,1,Shipped,2022-07-01 09:46:36.0
297054,141528,1,Shipped,2022-07-01 09:48:37.0
297057,25932,1,Shipped,2022-07-01 09:50:04.0
297060,137536,1,Rejected,2022-07-01 10:02:05.0
297063,208064,4,Shipped,2022-07-01 10:03:19.0
297066,147428,4,Shipped,2022-07-01 10:11:23.0
297069,211456,2,Shipped,2022-07-01 10:12:55.0
297072,19256,1,Shipped,2022-07-01 10:13:19.0
297075,24656,1,Shipped,2022-07-01 10:26:43.0
297078,28656,1,Shipped,2022-07-01 10:27:05.0
297081,153484,2,Shipped,2022-07-01 10:30:59.0
297084,156604,11,Rejected,2022-07-01 10:33:15.0
297087,180260,4,Shipped,2022-07-01 10:33:56.0
297090,219580,11,Shipped,2022-07-01 10:37:47.0
297093,156604,11,Rejected,2022-07-01 10:38:24.0
297096,158216,1,Rejected,2022-07-01 10:39:49.0
297099,84548,9,Rejected,2022-07-01 10:40:01.0
297102,95388,9,Shipped,2022-07-01 10:48:22.0
297105,127088,10,Rejected,2022-07-01 10:56:14.0
297108,58340,11,Rejected,2022-07-01 10:56:15.0
297111,138828,1,Rejected,2022-07-01 10:58:02.0
297114,98452,10,Shipped,2022-07-01 11:00:40.0
297117,219896,1,Rejected,2022-07-01 11:07:52.0
297120,6224,1,Shipped,2022-07-01 11:11:16.0
297123,98152,1,Rejected,2022-07-01 11:12:44.0
297126,100036,9,Shipped,2022-07-01 11:15:26.0
297129,98152,1,Shipped,2022-07-01 11:15:28.0
297132,219888,10,Rejected,2022-07-01 11:18:43.0
297135,28200,5,Rejected,2022-07-01 11:25:11.0
297138,150140,1,Pending,2022-07-01 11:25:52.0
297141,135780,3,Rejected,2022-07-01 11:26:05.0
297144,65864,9,Rejected,2022-07-01 11:31:27.0
297147,173268,2,Shipped,2022-07-01 11:31:44.0
297150,65864,9,Rejected,2022-07-01 11:34:45.0
297153,65864,9,Shipped,2022-07-01 11:39:38.0
297156,144536,5,Shipped,2022-07-01 11:45:57.0
297159,55284,8,Shipped,2022-07-01 11:52:16.0
297162,101884,9,Rejected,2022-07-01 11:55:29.0
297165,84548,9,Shipped,2022-07-01 12:09:50.0
297168,151480,1,Rejected,2022-07-01 12:11:18.0
297171,219888,10,Rejected,2022-07-01 12:15:30.0
297174,72196,3,Shipped,2022-07-01 12:18:55.0
297177,55240,8,Rejected,2022-07-01 12:25:15.0
297180,207724,3,Rejected,2022-07-01 12:25:37.0
297183,82780,10,Rejected,2022-07-01 12:31:13.0
297186,192944,8,Shipped,2022-07-01 12:36:06.0
297189,219924,9,Rejected,2022-07-01 12:41:18.0
297192,21508,1,Shipped,2022-07-01 12:45:24.0
297195,80160,7,Rejected,2022-07-01 12:48:30.0
297198,82780,10,Rejected,2022-07-01 13:06:10.0
297201,82780,10,Shipped,2022-07-01 13:08:14.0
297204,50588,7,Rejected,2022-07-01 13:19:16.0
297207,158008,9,Shipped,2022-07-01 13:24:46.0
297210,205144,2,Rejected,2022-07-01 13:28:02.0
297213,75544,1,Shipped,2022-07-01 13:29:15.0
297216,214732,11,Rejected,2022-07-01 13:29:42.0
297219,192944,8,Rejected,2022-07-01 13:38:12.0
297222,207672,1,Rejected,2022-07-01 14:01:01.0
297225,75356,10,Rejected,2022-07-01 14:05:27.0
297228,75356,10,Shipped,2022-07-01 14:09:08.0
297231,163620,8,Shipped,2022-07-01 14:20:48.0
297234,201316,4,Shipped,2022-07-01 14:22:57.0
297237,47484,8,Shipped,2022-07-01 14:30:50.0
297240,32756,5,Shipped,2022-07-01 14:34:19.0
297243,24864,1,Rejected,2022-07-01 14:38:17.0
297246,136844,9,Rejected,2022-07-01 14:47:21.0
297249,83392,10,Rejected,2022-07-01 15:17:34.0
297252,130668,11,Rejected,2022-07-01 15:32:21.0
297255,24864,1,Rejected,2022-07-01 15:50:27.0
297258,46984,1,Rejected,2022-07-01 16:28:25.0
297261,202768,1,Rejected,2022-07-01 16:37:45.0
297264,115136,1,Rejected,2022-07-01 16:51:24.0
297267,81500,9,Rejected,2022-07-01 17:04:02.0
297270,208916,8,Rejected,2022-07-01 17:55:54.0
297273,208916,8,Rejected,2022-07-01 18:01:17.0
297276,181636,3,Rejected,2022-07-02 00:33:19.0
297279,200000,2,Rejected,2022-07-02 01:44:27.0
297282,189840,8,Shipped,2022-07-02 02:55:28.0
297285,180852,9,Rejected,2022-07-02 03:27:09.0
297288,180852,9,Rejected,2022-07-02 03:29:26.0
297291,32248,1,Rejected,2022-07-02 03:31:41.0
297294,81024,8,Rejected,2022-07-02 04:02:29.0
297297,78912,10,Rejected,2022-07-02 04:03:18.0
297300,78912,10,Rejected,2022-07-02 04:07:53.0
297303,136844,9,Shipped,2022-07-02 04:12:28.0
297306,145368,10,Rejected,2022-07-02 04:18:53.0
297309,199376,3,Rejected,2022-07-02 04:22:02.0
297312,114904,2,Shipped,2022-07-02 04:22:54.0
297315,142224,9,Shipped,2022-07-02 04:26:25.0
297318,81684,2,Shipped,2022-07-02 04:36:28.0
297321,138828,1,Rejected,2022-07-02 04:38:21.0
297324,162996,2,Pending,2022-07-02 04:40:34.0
297327,102328,2,Shipped,2022-07-02 04:40:37.0
297330,138828,1,Shipped,2022-07-02 04:44:51.0
297333,198036,9,Rejected,2022-07-02 04:48:20.0
297336,112644,2,Shipped,2022-07-02 04:48:59.0
297339,113816,2,Shipped,2022-07-02 04:49:13.0
297342,106360,9,Rejected,2022-07-02 04:51:04.0
297345,203964,10,Shipped,2022-07-02 04:53:18.0
297348,25784,1,Rejected,2022-07-02 04:55:21.0
297351,156604,11,Shipped,2022-07-02 05:00:23.0
297354,74332,2,Rejected,2022-07-02 05:07:35.0
297357,218084,10,Rejected,2022-07-02 05:14:53.0
297360,162080,9,Shipped,2022-07-02 05:16:25.0
297363,70032,7,Rejected,2022-07-02 05:18:18.0
297366,158984,10,Rejected,2022-07-02 05:20:52.0
297369,205488,3,Shipped,2022-07-02 05:23:30.0
297372,120028,10,Rejected,2022-07-02 05:24:13.0
297375,143864,8,Rejected,2022-07-02 05:24:30.0
297378,47796,8,Rejected,2022-07-02 05:32:07.0
297381,89408,10,Rejected,2022-07-02 05:32:47.0
297384,202092,1,Rejected,2022-07-02 05:34:47.0
297387,184128,4,Rejected,2022-07-02 05:52:12.0
297390,87776,8,Rejected,2022-07-02 05:53:15.0
297393,41208,8,Rejected,2022-07-02 06:00:18.0
297396,214796,8,Shipped,2022-07-02 06:06:52.0
297399,219800,10,Rejected,2022-07-02 06:14:14.0
297402,101884,9,Shipped,2022-07-02 06:15:12.0
297405,47796,8,Shipped,2022-07-02 06:15:54.0
297408,163644,1,Rejected,2022-07-02 06:20:00.0
297411,85804,9,Rejected,2022-07-02 06:20:58.0
297414,146296,4,Shipped,2022-07-02 06:21:38.0
297417,147592,1,Rejected,2022-07-02 06:23:47.0
297420,93468,5,Rejected,2022-07-02 06:26:43.0
297423,146780,4,Shipped,2022-07-02 06:27:29.0
297426,152544,2,Rejected,2022-07-02 06:29:06.0
297429,190680,8,Shipped,2022-07-02 06:29:25.0
297432,98804,11,Rejected,2022-07-02 06:29:33.0
297435,218220,2,Rejected,2022-07-02 06:38:11.0
297438,207724,3,Rejected,2022-07-02 06:39:13.0
297441,117092,1,Shipped,2022-07-02 06:39:33.0
297444,122056,9,Shipped,2022-07-02 06:40:20.0
297447,163632,1,Shipped,2022-07-02 06:42:44.0
297450,216168,1,Rejected,2022-07-02 06:54:07.0
297453,78912,10,Rejected,2022-07-02 06:54:07.0
297456,158216,1,Rejected,2022-07-02 06:54:31.0
297459,213548,5,Rejected,2022-07-02 06:55:04.0
297462,163644,1,Shipped,2022-07-02 06:55:22.0
297465,35736,1,Shipped,2022-07-02 06:55:55.0
297468,83052,2,Rejected,2022-07-02 06:57:56.0
297471,158216,1,Rejected,2022-07-02 06:58:08.0
297474,65180,5,Shipped,2022-07-02 07:01:38.0
297477,191832,5,Rejected,2022-07-02 07:03:49.0
297480,209048,8,Shipped,2022-07-02 07:07:23.0
297483,131264,10,Rejected,2022-07-02 07:09:28.0
297486,101656,9,Shipped,2022-07-02 07:12:37.0
297489,216512,8,Rejected,2022-07-02 07:15:28.0
297492,116772,4,Rejected,2022-07-02 07:15:41.0
297495,59464,2,Shipped,2022-07-02 07:16:10.0
297498,116772,4,Shipped,2022-07-02 07:16:39.0
297501,216512,8,Rejected,2022-07-02 07:16:48.0
297504,215828,11,Rejected,2022-07-02 07:21:03.0
297507,194128,4,Shipped,2022-07-02 07:21:54.0
297510,216512,8,Shipped,2022-07-02 07:21:56.0
297513,219392,1,Rejected,2022-07-02 07:22:54.0
297516,175932,1,Shipped,2022-07-02 07:35:19.0
297519,45616,1,Shipped,2022-07-02 07:38:58.0
297522,64628,12,Shipped,2022-07-02 07:42:20.0
297525,79072,4,Shipped,2022-07-02 07:42:25.0
297528,218704,2,Rejected,2022-07-02 07:44:10.0
297531,151788,10,Rejected,2022-07-02 07:46:03.0
297534,47036,5,Rejected,2022-07-02 07:47:11.0
297537,51576,8,Shipped,2022-07-02 07:50:59.0
297540,57952,5,Shipped,2022-07-02 07:54:15.0
297543,45596,9,Shipped,2022-07-02 07:55:20.0
297546,218744,9,Rejected,2022-07-02 07:57:54.0
297549,57148,9,Shipped,2022-07-02 08:00:19.0
297552,58352,9,Shipped,2022-07-02 08:02:22.0
297555,209352,10,Rejected,2022-07-02 08:09:36.0
297558,48264,1,Shipped,2022-07-02 08:16:05.0
297561,30960,1,Rejected,2022-07-02 08:20:52.0
297564,204996,7,Shipped,2022-07-02 08:22:13.0
297567,209352,10,Rejected,2022-07-02 08:25:01.0
297570,157564,4,Shipped,2022-07-02 08:28:11.0
297573,131124,9,Shipped,2022-07-02 08:30:26.0
297576,219952,3,Rejected,2022-07-02 08:35:43.0
297579,199844,9,Shipped,2022-07-02 08:39:44.0
297582,210260,1,Rejected,2022-07-02 08:41:29.0
297585,154900,2,Shipped,2022-07-02 08:43:50.0
297588,71504,10,Shipped,2022-07-02 08:47:02.0
297591,44324,1,Shipped,2022-07-02 08:48:16.0
297594,138868,1,Rejected,2022-07-02 08:52:30.0
297597,218120,4,Shipped,2022-07-02 08:52:35.0
297600,65524,2,Rejected,2022-07-02 08:53:01.0
297603,152544,2,Rejected,2022-07-02 09:02:00.0
297606,144328,5,Shipped,2022-07-02 09:03:00.0
297609,82088,8,Rejected,2022-07-02 09:03:49.0
297612,69988,5,Shipped,2022-07-02 09:09:52.0
297615,211316,4,Rejected,2022-07-02 09:16:38.0
297618,99620,2,Shipped,2022-07-02 09:18:32.0
297621,137536,1,Shipped,2022-07-02 09:20:41.0
297624,51012,8,Shipped,2022-07-02 09:22:46.0
297627,108408,11,Rejected,2022-07-02 09:23:06.0
297630,219952,3,Rejected,2022-07-02 09:25:21.0
297633,108408,11,Shipped,2022-07-02 09:26:57.0
297636,2124,1,Shipped,2022-07-02 09:28:44.0
297639,188116,1,Rejected,2022-07-02 09:31:40.0
297642,82256,3,Rejected,2022-07-02 09:33:54.0
297645,218084,10,Rejected,2022-07-02 09:35:26.0
297648,214776,11,Shipped,2022-07-02 09:37:01.0
297651,218324,9,Rejected,2022-07-02 09:37:33.0
297654,152544,2,Rejected,2022-07-02 09:41:24.0
297657,188116,1,Shipped,2022-07-02 09:42:43.0
297660,188116,1,Shipped,2022-07-02 09:45:28.0
297663,112644,2,Rejected,2022-07-02 09:50:54.0
297666,28424,1,Shipped,2022-07-02 09:51:20.0
297669,182064,8,Shipped,2022-07-02 09:51:43.0
297672,88788,2,Rejected,2022-07-02 09:51:56.0
297675,35416,1,Shipped,2022-07-02 09:56:24.0
297678,150140,1,Shipped,2022-07-02 10:01:09.0
297681,75608,9,Shipped,2022-07-02 10:05:47.0
297684,57480,2,Shipped,2022-07-02 10:07:07.0
297687,161572,11,Rejected,2022-07-02 10:14:15.0
297690,215888,5,Shipped,2022-07-02 10:15:00.0
297693,136292,10,Rejected,2022-07-02 10:15:18.0
297696,76872,3,Shipped,2022-07-02 10:16:01.0
297699,210768,4,Rejected,2022-07-02 10:16:50.0
297702,149136,10,Rejected,2022-07-02 10:18:41.0
297705,161572,11,Rejected,2022-07-02 10:19:47.0
297708,88788,2,Rejected,2022-07-02 10:20:58.0
297711,152544,2,Shipped,2022-07-02 10:21:15.0
297714,210768,4,Shipped,2022-07-02 10:24:11.0
297717,117720,1,Rejected,2022-07-02 10:25:18.0
297720,112644,2,Shipped,2022-07-02 10:25:24.0
297723,88788,2,Shipped,2022-07-02 10:26:25.0
297726,88188,5,Rejected,2022-07-02 10:35:43.0
297729,211596,3,Rejected,2022-07-02 10:36:01.0
297732,211596,3,Rejected,2022-07-02 10:38:22.0
297735,144536,5,Rejected,2022-07-02 10:38:37.0
297738,211596,3,Rejected,2022-07-02 10:43:15.0
297741,207712,5,Shipped,2022-07-02 10:43:39.0
297744,144536,5,Shipped,2022-07-02 10:44:20.0
297747,28200,5,Shipped,2022-07-02 10:48:57.0
297750,197308,9,Shipped,2022-07-02 10:59:18.0
297753,205084,9,Rejected,2022-07-02 11:04:06.0
297756,205084,9,Rejected,2022-07-02 11:06:20.0
297759,97632,3,Rejected,2022-07-02 11:13:03.0
297762,204808,10,Shipped,2022-07-02 11:21:55.0
297765,97632,3,Rejected,2022-07-02 11:21:55.0
297768,136292,10,Shipped,2022-07-02 11:22:36.0
297771,209388,11,Shipped,2022-07-02 11:25:19.0
297774,213172,2,Shipped,2022-07-02 11:26:20.0
297777,97632,3,Shipped,2022-07-02 11:29:17.0
297780,45616,1,Rejected,2022-07-02 11:38:41.0
297783,114528,10,Rejected,2022-07-02 11:42:29.0
297786,173240,9,Shipped,2022-07-02 11:44:53.0
297789,214900,10,Rejected,2022-07-02 11:46:59.0
297792,179544,10,Shipped,2022-07-02 11:47:10.0
297795,185104,8,Rejected,2022-07-02 11:47:46.0
297798,179544,10,Rejected,2022-07-02 11:48:31.0
297801,53956,5,Rejected,2022-07-02 11:51:08.0
297804,53956,5,Rejected,2022-07-02 11:53:42.0
297807,114528,10,Shipped,2022-07-02 11:53:54.0
297810,109020,9,Shipped,2022-07-02 12:00:38.0
297813,84396,3,Shipped,2022-07-02 12:05:22.0
297816,187352,5,Rejected,2022-07-02 12:08:18.0
297819,68864,2,Shipped,2022-07-02 12:09:09.0
297822,173240,9,Rejected,2022-07-02 12:15:12.0
297825,182080,1,Rejected,2022-07-02 12:16:58.0
297828,218744,9,Shipped,2022-07-02 12:25:02.0
297831,173240,9,Rejected,2022-07-02 12:25:21.0
297834,173240,9,Rejected,2022-07-02 12:27:54.0
297837,173240,9,Rejected,2022-07-02 12:29:32.0
297840,215024,1,Rejected,2022-07-02 12:37:42.0
297843,173240,9,Rejected,2022-07-02 12:38:59.0
297846,202176,9,Rejected,2022-07-02 12:41:27.0
297849,173240,9,Rejected,2022-07-02 12:42:43.0
297852,173240,9,Rejected,2022-07-02 12:43:35.0
297855,187352,5,Rejected,2022-07-02 12:46:08.0
297858,83392,10,Rejected,2022-07-02 12:47:54.0
297861,187352,5,Rejected,2022-07-02 12:54:42.0
297864,78840,2,Rejected,2022-07-02 12:55:49.0
297867,79652,8,Rejected,2022-07-02 12:55:50.0
297870,79652,8,Rejected,2022-07-02 12:56:40.0
297873,68916,7,Shipped,2022-07-02 12:58:05.0
297876,173240,9,Rejected,2022-07-02 13:03:29.0
297879,215024,1,Rejected,2022-07-02 13:09:34.0
297882,138448,1,Rejected,2022-07-02 13:10:27.0
297885,121416,10,Rejected,2022-07-02 13:11:37.0
297888,173240,9,Rejected,2022-07-02 13:17:14.0
297891,111340,9,Rejected,2022-07-02 13:30:51.0
297894,68384,8,Rejected,2022-07-02 13:32:26.0
297897,219952,3,Rejected,2022-07-02 13:32:31.0
297900,74636,3,Rejected,2022-07-02 13:38:03.0
297903,186708,3,Rejected,2022-07-02 13:38:19.0
297906,199844,9,Shipped,2022-07-02 13:40:18.0
297909,187352,5,Rejected,2022-07-02 13:40:47.0
297912,187352,5,Rejected,2022-07-02 13:44:09.0
297915,218220,2,Rejected,2022-07-02 13:45:17.0
297918,187352,5,Rejected,2022-07-02 13:50:11.0
297921,93708,5,Shipped,2022-07-02 13:50:11.0
297924,181808,1,Rejected,2022-07-02 13:54:06.0
297927,215464,5,Rejected,2022-07-02 13:59:31.0
297930,36232,1,Rejected,2022-07-02 13:59:52.0
297933,79652,8,Rejected,2022-07-02 14:03:32.0
297936,42336,5,Rejected,2022-07-02 14:16:13.0
297939,42472,5,Rejected,2022-07-02 14:56:41.0
297942,183460,5,Shipped,2022-07-02 15:07:19.0
297945,219440,3,Rejected,2022-07-02 15:18:44.0
297948,201096,1,Rejected,2022-07-02 15:22:12.0
297951,56168,8,Rejected,2022-07-02 15:27:54.0
297954,122528,9,Rejected,2022-07-02 15:33:53.0
297957,139180,5,Rejected,2022-07-02 15:43:40.0
297960,35268,1,Shipped,2022-07-02 15:49:35.0
297963,219052,11,Rejected,2022-07-02 15:51:54.0
297966,100088,8,Rejected,2022-07-02 15:54:54.0
297969,191860,1,Rejected,2022-07-02 16:18:44.0
297972,108752,1,Rejected,2022-07-02 16:31:03.0
297975,196412,2,Rejected,2022-07-02 16:39:29.0
297978,135512,1,Rejected,2022-07-02 16:59:52.0
297981,218752,8,Rejected,2022-07-02 17:08:24.0
297984,218752,8,Shipped,2022-07-02 17:10:55.0
297987,214944,1,Rejected,2022-07-02 18:03:52.0
297990,53424,9,Shipped,2022-07-02 19:05:40.0
297993,192944,8,Rejected,2022-07-02 23:46:27.0
297996,44500,3,Rejected,2022-07-03 00:36:29.0
297999,216868,12,Rejected,2022-07-03 00:43:05.0
